,total_trans_mean,Flights Mean,Rental Car Mean,Hotel Mean
91724402,0.00011852554225435582,0.0,1.0,0.0
91726026,0.00011852554225435582,1.0,0.0,0.0
91727020,0.00023705108450871164,1.0,0.0,0.0
91727435,0.0003555766267630674,1.0,0.0,0.0
91731001,0.00023705108450871164,1.0,0.0,0.0
91731026,0.00011852554225435582,1.0,0.0,0.0
91732837,0.0007111532535261348,0.3333333333333333,0.6666666666666666,0.0
91733243,0.00023705108450871164,0.0,0.0,0.0
91733470,0.00011852554225435582,1.0,0.0,0.0
91733930,0.00023705108450871164,0.0,0.0,0.0
91734151,0.00011852554225435582,1.0,0.0,0.0
91734397,0.00011852554225435582,0.0,1.0,0.0
91735923,0.00011852554225435582,1.0,0.0,0.0
91736027,0.00011852554225435582,1.0,0.0,0.0
91736737,0.0003555766267630674,0.0,0.0,0.0
91739862,0.00023705108450871164,1.0,0.0,0.0
91740548,0.00011852554225435582,1.0,0.0,0.0
91740590,0.00011852554225435582,0.0,1.0,0.0
91741041,0.00011852554225435582,1.0,0.0,0.0
91741759,0.00011852554225435582,0.0,0.0,1.0
91741791,0.00011852554225435582,0.0,1.0,0.0
91741876,0.00011852554225435582,1.0,0.0,0.0
91743384,0.00011852554225435582,0.0,1.0,0.0
91743743,0.00023705108450871164,1.0,0.0,0.0
91744341,0.00023705108450871164,0.0,1.0,0.0
91856237,0.00011852554225435582,1.0,0.0,0.0
91856652,0.00011852554225435582,1.0,0.0,0.0
91856896,0.00011852554225435582,1.0,0.0,0.0
91857365,0.00023705108450871164,1.0,0.0,0.0
91857629,0.00023705108450871164,1.0,0.0,0.0
91858402,0.00023705108450871164,1.0,0.0,0.0
91858633,0.00011852554225435582,1.0,0.0,0.0
91858945,0.00011852554225435582,0.0,1.0,0.0
91860646,0.00023705108450871164,1.0,0.0,0.0
91861144,0.00011852554225435582,0.0,1.0,0.0
91863042,0.0003555766267630674,0.0,0.0,0.0
91863754,0.0003555766267630674,1.0,0.0,0.0
91864514,0.00011852554225435582,0.0,0.0,0.0
91866990,0.00011852554225435582,0.0,1.0,0.0
91907044,0.00011852554225435582,0.0,1.0,0.0
91907389,0.0009482043380348466,0.5,0.25,0.0
91908723,0.0004741021690174233,0.75,0.0,0.0
91909549,0.00011852554225435582,0.0,1.0,0.0
91910532,0.00011852554225435582,1.0,0.0,0.0
91912032,0.0004741021690174233,0.5,0.0,0.25
91913044,0.00011852554225435582,1.0,0.0,0.0
91913356,0.0004741021690174233,1.0,0.0,0.0
91915285,0.00023705108450871164,0.0,0.0,0.0
91915360,0.00011852554225435582,1.0,0.0,0.0
91915396,0.0004741021690174233,1.0,0.0,0.0
91915589,0.00011852554225435582,0.0,1.0,0.0
91915621,0.0003555766267630674,1.0,0.0,0.0
91915781,0.0003555766267630674,1.0,0.0,0.0
91917928,0.00011852554225435582,0.0,1.0,0.0
91918660,0.00011852554225435582,0.0,1.0,0.0
91919310,0.0015408320493066256,0.38461538461538464,0.23076923076923078,0.15384615384615385
91919441,0.0003555766267630674,0.0,0.0,0.0
91919541,0.00011852554225435582,0.0,1.0,0.0
91919919,0.00011852554225435582,1.0,0.0,0.0
91986232,0.00011852554225435582,1.0,0.0,0.0
91988530,0.00011852554225435582,1.0,0.0,0.0
91988577,0.0004741021690174233,0.75,0.25,0.0
91988919,0.00011852554225435582,1.0,0.0,0.0
91989494,0.00011852554225435582,1.0,0.0,0.0
91989798,0.00023705108450871164,0.0,0.0,0.0
91990154,0.00011852554225435582,0.0,1.0,0.0
91994877,0.00011852554225435582,1.0,0.0,0.0
91995797,0.0005926277112717791,1.0,0.0,0.0
91996521,0.00011852554225435582,1.0,0.0,0.0
92038338,0.00011852554225435582,1.0,0.0,0.0
92039396,0.0004741021690174233,1.0,0.0,0.0
92039594,0.00011852554225435582,0.0,1.0,0.0
92039614,0.00011852554225435582,1.0,0.0,0.0
92039822,0.00011852554225435582,1.0,0.0,0.0
92039985,0.00011852554225435582,1.0,0.0,0.0
92040089,0.00011852554225435582,0.0,1.0,0.0
92040839,0.0004741021690174233,0.5,0.25,0.0
92041884,0.00023705108450871164,1.0,0.0,0.0
92044155,0.00023705108450871164,0.5,0.5,0.0
92044834,0.00023705108450871164,1.0,0.0,0.0
92046399,0.0003555766267630674,0.3333333333333333,0.6666666666666666,0.0
92048339,0.00011852554225435582,1.0,0.0,0.0
92052128,0.0005926277112717791,0.8,0.0,0.2
92053023,0.00011852554225435582,1.0,0.0,0.0
92053268,0.00011852554225435582,1.0,0.0,0.0
92053372,0.00011852554225435582,1.0,0.0,0.0
92053764,0.00023705108450871164,0.0,0.5,0.5
92053804,0.00011852554225435582,1.0,0.0,0.0
92053931,0.00023705108450871164,0.0,0.0,0.0
92055889,0.00023705108450871164,0.5,0.0,0.0
92056159,0.00023705108450871164,1.0,0.0,0.0
92057105,0.0007111532535261348,0.3333333333333333,0.5,0.0
92057325,0.00011852554225435582,1.0,0.0,0.0
92058492,0.00011852554225435582,1.0,0.0,0.0
92095361,0.0003555766267630674,0.6666666666666666,0.3333333333333333,0.0
92097100,0.00023705108450871164,0.0,0.0,0.0
92099828,0.00023705108450871164,0.5,0.5,0.0
92101434,0.0004741021690174233,1.0,0.0,0.0
92101596,0.00023705108450871164,1.0,0.0,0.0
92101769,0.00011852554225435582,1.0,0.0,0.0
92101940,0.0005926277112717791,0.0,0.0,0.0
92103374,0.00011852554225435582,1.0,0.0,0.0
92103658,0.00011852554225435582,1.0,0.0,0.0
92105838,0.0017778831338153371,0.6,0.06666666666666667,0.3333333333333333
92107782,0.00011852554225435582,1.0,0.0,0.0
92107805,0.00023705108450871164,1.0,0.0,0.0
92109377,0.00011852554225435582,1.0,0.0,0.0
92109874,0.00011852554225435582,1.0,0.0,0.0
92110321,0.00023705108450871164,1.0,0.0,0.0
92111341,0.0005926277112717791,0.2,0.2,0.2
92113316,0.00011852554225435582,1.0,0.0,0.0
92186446,0.0003555766267630674,1.0,0.0,0.0
92197815,0.0008296787957804907,1.0,0.0,0.0
92198561,0.00011852554225435582,1.0,0.0,0.0
92202796,0.00023705108450871164,0.5,0.5,0.0
92204058,0.00011852554225435582,0.0,1.0,0.0
92205796,0.00011852554225435582,0.0,1.0,0.0
92207543,0.00011852554225435582,1.0,0.0,0.0
92209872,0.00011852554225435582,1.0,0.0,0.0
92246618,0.00023705108450871164,0.0,1.0,0.0
92247360,0.00011852554225435582,0.0,0.0,0.0
92252151,0.00023705108450871164,1.0,0.0,0.0
92252402,0.00011852554225435582,1.0,0.0,0.0
92256514,0.00011852554225435582,0.0,1.0,0.0
92260255,0.0003555766267630674,0.6666666666666666,0.3333333333333333,0.0
92263117,0.00011852554225435582,1.0,0.0,0.0
92265589,0.0005926277112717791,0.4,0.4,0.0
92266551,0.00023705108450871164,1.0,0.0,0.0
92267720,0.00011852554225435582,0.0,1.0,0.0
92269292,0.0004741021690174233,1.0,0.0,0.0
92269979,0.00011852554225435582,0.0,1.0,0.0
92273823,0.0003555766267630674,0.6666666666666666,0.0,0.3333333333333333
92273935,0.00023705108450871164,0.0,1.0,0.0
92277032,0.0005926277112717791,1.0,0.0,0.0
92283759,0.00011852554225435582,0.0,1.0,0.0
92284855,0.00011852554225435582,1.0,0.0,0.0
92286484,0.00011852554225435582,1.0,0.0,0.0
92328342,0.00023705108450871164,0.5,0.0,0.0
92328485,0.00011852554225435582,1.0,0.0,0.0
92331558,0.00011852554225435582,1.0,0.0,0.0
92334659,0.00011852554225435582,1.0,0.0,0.0
92338093,0.00011852554225435582,1.0,0.0,0.0
92339552,0.00011852554225435582,0.0,1.0,0.0
92342097,0.00023705108450871164,1.0,0.0,0.0
92342562,0.00023705108450871164,1.0,0.0,0.0
92343009,0.00011852554225435582,1.0,0.0,0.0
92343402,0.00023705108450871164,0.5,0.0,0.0
92344253,0.00023705108450871164,1.0,0.0,0.0
92346141,0.00023705108450871164,1.0,0.0,0.0
92346752,0.00023705108450871164,1.0,0.0,0.0
92348034,0.0004741021690174233,0.75,0.25,0.0
92348062,0.00011852554225435582,1.0,0.0,0.0
92348197,0.00011852554225435582,1.0,0.0,0.0
92348971,0.00023705108450871164,1.0,0.0,0.0
92350051,0.00011852554225435582,1.0,0.0,0.0
92350226,0.00011852554225435582,1.0,0.0,0.0
92351233,0.00023705108450871164,1.0,0.0,0.0
92351787,0.00011852554225435582,0.0,1.0,0.0
92352917,0.00023705108450871164,1.0,0.0,0.0
92389784,0.0008296787957804907,1.0,0.0,0.0
92389990,0.00011852554225435582,0.0,1.0,0.0
92390477,0.00011852554225435582,1.0,0.0,0.0
92390940,0.00023705108450871164,0.5,0.5,0.0
92392796,0.00023705108450871164,0.5,0.5,0.0
92394984,0.00023705108450871164,1.0,0.0,0.0
92396844,0.00011852554225435582,1.0,0.0,0.0
92397465,0.00023705108450871164,1.0,0.0,0.0
92397515,0.00011852554225435582,1.0,0.0,0.0
92398702,0.0003555766267630674,1.0,0.0,0.0
92399101,0.00011852554225435582,1.0,0.0,0.0
92401696,0.00011852554225435582,1.0,0.0,0.0
92401769,0.00011852554225435582,1.0,0.0,0.0
92402094,0.00023705108450871164,1.0,0.0,0.0
92403296,0.00011852554225435582,1.0,0.0,0.0
92407304,0.0004741021690174233,1.0,0.0,0.0
92409019,0.00011852554225435582,0.0,0.0,1.0
92409365,0.0004741021690174233,1.0,0.0,0.0
92409602,0.00023705108450871164,1.0,0.0,0.0
92412579,0.0003555766267630674,1.0,0.0,0.0
92418550,0.00011852554225435582,1.0,0.0,0.0
92422830,0.00011852554225435582,1.0,0.0,0.0
92425279,0.00011852554225435582,1.0,0.0,0.0
92426184,0.00023705108450871164,1.0,0.0,0.0
92426876,0.00023705108450871164,1.0,0.0,0.0
92427437,0.00011852554225435582,1.0,0.0,0.0
92427689,0.00023705108450871164,1.0,0.0,0.0
92428112,0.0004741021690174233,0.5,0.25,0.0
92428490,0.00011852554225435582,0.0,1.0,0.0
92428828,0.00011852554225435582,1.0,0.0,0.0
92431988,0.00023705108450871164,0.0,1.0,0.0
92432320,0.0004741021690174233,0.5,0.0,0.5
92432972,0.00011852554225435582,1.0,0.0,0.0
92435018,0.0003555766267630674,1.0,0.0,0.0
92435203,0.00011852554225435582,1.0,0.0,0.0
92435778,0.00011852554225435582,1.0,0.0,0.0
92437179,0.00023705108450871164,0.0,0.0,0.0
92438194,0.00011852554225435582,0.0,1.0,0.0
92440148,0.00011852554225435582,0.0,1.0,0.0
92441349,0.0003555766267630674,0.6666666666666666,0.3333333333333333,0.0
92442548,0.0008296787957804907,0.42857142857142855,0.2857142857142857,0.14285714285714285
92442844,0.00011852554225435582,1.0,0.0,0.0
92443970,0.00011852554225435582,0.0,0.0,1.0
92528401,0.00011852554225435582,1.0,0.0,0.0
92530339,0.00023705108450871164,1.0,0.0,0.0
92531495,0.0003555766267630674,1.0,0.0,0.0
92531603,0.0004741021690174233,1.0,0.0,0.0
92532291,0.00011852554225435582,0.0,0.0,0.0
92533587,0.00011852554225435582,1.0,0.0,0.0
92533592,0.00011852554225435582,1.0,0.0,0.0
92535041,0.00023705108450871164,1.0,0.0,0.0
92537846,0.0004741021690174233,1.0,0.0,0.0
92538888,0.00011852554225435582,1.0,0.0,0.0
92539262,0.00011852554225435582,0.0,1.0,0.0
92542045,0.00011852554225435582,1.0,0.0,0.0
92545388,0.00011852554225435582,0.0,1.0,0.0
92545956,0.00011852554225435582,1.0,0.0,0.0
92546903,0.00023705108450871164,1.0,0.0,0.0
92547429,0.00011852554225435582,1.0,0.0,0.0
92547933,0.00011852554225435582,1.0,0.0,0.0
92548024,0.0004741021690174233,0.75,0.0,0.25
92548752,0.00011852554225435582,1.0,0.0,0.0
92549138,0.00023705108450871164,1.0,0.0,0.0
92549407,0.00011852554225435582,1.0,0.0,0.0
92550524,0.00011852554225435582,1.0,0.0,0.0
92551113,0.00011852554225435582,0.0,1.0,0.0
92551745,0.00023705108450871164,0.0,0.0,0.0
92551746,0.00011852554225435582,1.0,0.0,0.0
92553080,0.00011852554225435582,0.0,1.0,0.0
92554035,0.00011852554225435582,1.0,0.0,0.0
92556026,0.00011852554225435582,1.0,0.0,0.0
92556831,0.00011852554225435582,0.0,1.0,0.0
92558640,0.00011852554225435582,1.0,0.0,0.0
92559622,0.00011852554225435582,1.0,0.0,0.0
92561417,0.00011852554225435582,1.0,0.0,0.0
92561719,0.0003555766267630674,0.3333333333333333,0.3333333333333333,0.0
92562318,0.00011852554225435582,1.0,0.0,0.0
92562809,0.00011852554225435582,0.0,1.0,0.0
92564960,0.00023705108450871164,1.0,0.0,0.0
92566309,0.00011852554225435582,1.0,0.0,0.0
92568240,0.00011852554225435582,1.0,0.0,0.0
92569462,0.00011852554225435582,1.0,0.0,0.0
92570057,0.00011852554225435582,1.0,0.0,0.0
92570164,0.00011852554225435582,0.0,1.0,0.0
92570190,0.00023705108450871164,1.0,0.0,0.0
92574869,0.00011852554225435582,1.0,0.0,0.0
92576951,0.00023705108450871164,1.0,0.0,0.0
92578205,0.00011852554225435582,1.0,0.0,0.0
92580544,0.00023705108450871164,1.0,0.0,0.0
92581120,0.00023705108450871164,1.0,0.0,0.0
92583079,0.0003555766267630674,1.0,0.0,0.0
92583362,0.00011852554225435582,0.0,0.0,1.0
92656310,0.0009482043380348466,0.75,0.25,0.0
92656874,0.00023705108450871164,1.0,0.0,0.0
92660518,0.00011852554225435582,1.0,0.0,0.0
92660998,0.00011852554225435582,1.0,0.0,0.0
92661016,0.0004741021690174233,1.0,0.0,0.0
92661871,0.0003555766267630674,1.0,0.0,0.0
92662235,0.00011852554225435582,1.0,0.0,0.0
92663024,0.0003555766267630674,0.6666666666666666,0.3333333333333333,0.0
92663769,0.00023705108450871164,0.5,0.5,0.0
92665841,0.00023705108450871164,0.0,0.5,0.5
92666681,0.00011852554225435582,1.0,0.0,0.0
92667759,0.00011852554225435582,0.0,0.0,1.0
92669042,0.002726087471850184,0.0,0.0,0.0
92669423,0.00011852554225435582,1.0,0.0,0.0
92670394,0.0003555766267630674,1.0,0.0,0.0
92671529,0.0009482043380348466,1.0,0.0,0.0
92671565,0.00011852554225435582,0.0,1.0,0.0
92675372,0.00011852554225435582,1.0,0.0,0.0
92676340,0.00011852554225435582,0.0,1.0,0.0
92676827,0.0003555766267630674,1.0,0.0,0.0
92676906,0.00011852554225435582,0.0,1.0,0.0
92677109,0.00011852554225435582,1.0,0.0,0.0
92677645,0.00011852554225435582,1.0,0.0,0.0
92679016,0.00011852554225435582,1.0,0.0,0.0
92682151,0.00011852554225435582,1.0,0.0,0.0
92683763,0.00023705108450871164,1.0,0.0,0.0
92684024,0.00011852554225435582,0.0,1.0,0.0
92686433,0.00011852554225435582,1.0,0.0,0.0
92686487,0.00011852554225435582,0.0,1.0,0.0
92687492,0.00023705108450871164,0.0,1.0,0.0
92690377,0.00011852554225435582,1.0,0.0,0.0
92690960,0.0005926277112717791,0.6,0.4,0.0
92691612,0.00011852554225435582,1.0,0.0,0.0
92693419,0.00023705108450871164,1.0,0.0,0.0
92697582,0.00011852554225435582,0.0,1.0,0.0
92697901,0.00011852554225435582,0.0,1.0,0.0
92698282,0.00011852554225435582,0.0,0.0,0.0
92700557,0.00011852554225435582,1.0,0.0,0.0
92702981,0.00011852554225435582,1.0,0.0,0.0
92703008,0.00023705108450871164,1.0,0.0,0.0
92704570,0.0003555766267630674,0.0,0.0,0.0
92705293,0.00011852554225435582,1.0,0.0,0.0
92705997,0.00011852554225435582,1.0,0.0,0.0
92708395,0.00023705108450871164,0.0,1.0,0.0
92709093,0.00023705108450871164,1.0,0.0,0.0
92709176,0.0003555766267630674,1.0,0.0,0.0
92709195,0.00011852554225435582,1.0,0.0,0.0
92887937,0.00011852554225435582,0.0,0.0,1.0
92895563,0.00011852554225435582,1.0,0.0,0.0
92896141,0.0005926277112717791,1.0,0.0,0.0
92899576,0.00023705108450871164,1.0,0.0,0.0
92900312,0.00011852554225435582,1.0,0.0,0.0
92900556,0.00011852554225435582,0.0,1.0,0.0
92900683,0.00023705108450871164,1.0,0.0,0.0
92901524,0.00011852554225435582,1.0,0.0,0.0
92902468,0.0008296787957804907,0.0,0.0,1.0
92903192,0.00011852554225435582,1.0,0.0,0.0
92904571,0.00023705108450871164,1.0,0.0,0.0
92904833,0.00011852554225435582,1.0,0.0,0.0
92905542,0.00011852554225435582,1.0,0.0,0.0
92908665,0.0004741021690174233,0.5,0.5,0.0
92910357,0.00011852554225435582,1.0,0.0,0.0
92912316,0.00011852554225435582,1.0,0.0,0.0
92949137,0.00011852554225435582,1.0,0.0,0.0
92951441,0.00011852554225435582,1.0,0.0,0.0
92952701,0.00023705108450871164,1.0,0.0,0.0
92953449,0.0004741021690174233,1.0,0.0,0.0
92955067,0.00023705108450871164,1.0,0.0,0.0
92955383,0.0004741021690174233,1.0,0.0,0.0
92955831,0.00023705108450871164,1.0,0.0,0.0
92955842,0.00023705108450871164,0.5,0.5,0.0
92955954,0.00011852554225435582,0.0,1.0,0.0
92956426,0.00011852554225435582,0.0,1.0,0.0
92956953,0.0005926277112717791,1.0,0.0,0.0
92957875,0.00011852554225435582,1.0,0.0,0.0
92960410,0.00023705108450871164,1.0,0.0,0.0
92960832,0.00011852554225435582,0.0,1.0,0.0
92960848,0.00011852554225435582,1.0,0.0,0.0
92961103,0.00011852554225435582,0.0,0.0,0.0
92961967,0.00011852554225435582,1.0,0.0,0.0
92962627,0.0003555766267630674,0.6666666666666666,0.3333333333333333,0.0
92963172,0.00011852554225435582,1.0,0.0,0.0
92963338,0.00011852554225435582,0.0,1.0,0.0
92964013,0.0004741021690174233,0.75,0.0,0.25
92971038,0.00011852554225435582,1.0,0.0,0.0
92973260,0.00011852554225435582,0.0,1.0,0.0
92974064,0.00011852554225435582,1.0,0.0,0.0
92974478,0.00023705108450871164,0.5,0.5,0.0
92975624,0.00011852554225435582,1.0,0.0,0.0
92976235,0.00023705108450871164,1.0,0.0,0.0
93044782,0.0004741021690174233,0.25,0.75,0.0
93046074,0.0014223065070522697,1.0,0.0,0.0
93046667,0.00011852554225435582,0.0,0.0,0.0
93046814,0.0004741021690174233,1.0,0.0,0.0
93047197,0.00011852554225435582,1.0,0.0,0.0
93048033,0.00023705108450871164,1.0,0.0,0.0
93051398,0.00011852554225435582,1.0,0.0,0.0
93053353,0.00011852554225435582,0.0,1.0,0.0
93054527,0.00023705108450871164,1.0,0.0,0.0
93055532,0.00011852554225435582,1.0,0.0,0.0
93057682,0.0011852554225435582,0.4,0.6,0.0
93109317,0.0007111532535261348,0.6666666666666666,0.0,0.16666666666666666
93126124,0.0003555766267630674,0.6666666666666666,0.0,0.3333333333333333
93127339,0.0003555766267630674,0.0,0.0,0.0
93131683,0.00011852554225435582,0.0,1.0,0.0
93135343,0.00011852554225435582,1.0,0.0,0.0
93137133,0.00023705108450871164,1.0,0.0,0.0
93137179,0.00011852554225435582,0.0,1.0,0.0
93138772,0.00023705108450871164,0.5,0.0,0.0
93138811,0.00023705108450871164,1.0,0.0,0.0
93138844,0.00011852554225435582,1.0,0.0,0.0
93141089,0.00011852554225435582,1.0,0.0,0.0
93142525,0.00011852554225435582,1.0,0.0,0.0
93143687,0.00011852554225435582,1.0,0.0,0.0
93143710,0.00023705108450871164,1.0,0.0,0.0
93144002,0.00011852554225435582,0.0,1.0,0.0
93145437,0.00011852554225435582,1.0,0.0,0.0
93147048,0.00023705108450871164,1.0,0.0,0.0
93149521,0.00023705108450871164,1.0,0.0,0.0
93150745,0.00023705108450871164,0.5,0.5,0.0
93152473,0.00011852554225435582,1.0,0.0,0.0
93152792,0.00023705108450871164,0.0,1.0,0.0
93189053,0.00011852554225435582,1.0,0.0,0.0
93214407,0.00011852554225435582,1.0,0.0,0.0
93217155,0.0003555766267630674,0.3333333333333333,0.6666666666666666,0.0
93231704,0.00011852554225435582,0.0,0.0,0.0
93232023,0.00023705108450871164,0.5,0.5,0.0
93247174,0.00011852554225435582,1.0,0.0,0.0
93258498,0.0003555766267630674,0.3333333333333333,0.3333333333333333,0.3333333333333333
93282572,0.00011852554225435582,1.0,0.0,0.0
93290341,0.00011852554225435582,0.0,1.0,0.0
93292024,0.00023705108450871164,0.0,0.0,0.0
93295259,0.00011852554225435582,0.0,1.0,0.0
93295833,0.00011852554225435582,1.0,0.0,0.0
93304465,0.00011852554225435582,1.0,0.0,0.0
93309916,0.00023705108450871164,1.0,0.0,0.0
93311056,0.00011852554225435582,1.0,0.0,0.0
93314479,0.00011852554225435582,1.0,0.0,0.0
93316312,0.00011852554225435582,1.0,0.0,0.0
93416726,0.00023705108450871164,1.0,0.0,0.0
93417172,0.00011852554225435582,0.0,1.0,0.0
93418225,0.00023705108450871164,1.0,0.0,0.0
93419140,0.00011852554225435582,1.0,0.0,0.0
93421603,0.00011852554225435582,1.0,0.0,0.0
93429218,0.0003555766267630674,0.0,0.0,0.0
93438912,0.00023705108450871164,0.0,0.0,0.0
93442320,0.00023705108450871164,1.0,0.0,0.0
93491020,0.0004741021690174233,0.25,0.25,0.0
93491697,0.0005926277112717791,1.0,0.0,0.0
93492290,0.00011852554225435582,1.0,0.0,0.0
93496781,0.00011852554225435582,1.0,0.0,0.0
93497115,0.00023705108450871164,0.5,0.0,0.5
93498093,0.00023705108450871164,0.0,1.0,0.0
93498426,0.00023705108450871164,1.0,0.0,0.0
93499001,0.00011852554225435582,1.0,0.0,0.0
93503244,0.00011852554225435582,1.0,0.0,0.0
93539911,0.00011852554225435582,0.0,1.0,0.0
93540564,0.00023705108450871164,0.5,0.5,0.0
93542115,0.00011852554225435582,1.0,0.0,0.0
93542309,0.00011852554225435582,1.0,0.0,0.0
93543263,0.00011852554225435582,0.0,1.0,0.0
93545221,0.00011852554225435582,1.0,0.0,0.0
93545591,0.00011852554225435582,1.0,0.0,0.0
93545717,0.0003555766267630674,0.3333333333333333,0.3333333333333333,0.3333333333333333
93546178,0.00011852554225435582,0.0,1.0,0.0
93547388,0.00011852554225435582,1.0,0.0,0.0
93550170,0.0004741021690174233,1.0,0.0,0.0
93550454,0.00011852554225435582,1.0,0.0,0.0
93552833,0.00011852554225435582,1.0,0.0,0.0
93553228,0.00023705108450871164,1.0,0.0,0.0
93553302,0.00011852554225435582,1.0,0.0,0.0
93554494,0.0007111532535261348,0.6666666666666666,0.0,0.3333333333333333
93554788,0.00011852554225435582,1.0,0.0,0.0
93555523,0.00023705108450871164,1.0,0.0,0.0
93557142,0.00011852554225435582,1.0,0.0,0.0
93558049,0.0003555766267630674,0.3333333333333333,0.3333333333333333,0.0
93560632,0.00011852554225435582,0.0,1.0,0.0
93601436,0.0003555766267630674,1.0,0.0,0.0
93601452,0.00011852554225435582,0.0,1.0,0.0
93606294,0.00011852554225435582,1.0,0.0,0.0
93607874,0.00011852554225435582,1.0,0.0,0.0
93608249,0.00011852554225435582,1.0,0.0,0.0
93608619,0.00011852554225435582,1.0,0.0,0.0
93609050,0.00023705108450871164,1.0,0.0,0.0
93609472,0.0004741021690174233,0.5,0.0,0.5
93610116,0.00011852554225435582,1.0,0.0,0.0
93610266,0.00011852554225435582,0.0,0.0,1.0
93613702,0.00011852554225435582,0.0,0.0,0.0
93614209,0.00011852554225435582,1.0,0.0,0.0
93658129,0.00011852554225435582,1.0,0.0,0.0
93661891,0.00011852554225435582,1.0,0.0,0.0
93663533,0.0003555766267630674,0.3333333333333333,0.0,0.6666666666666666
93663613,0.002133459760578405,0.7222222222222222,0.2222222222222222,0.05555555555555555
93704591,0.00011852554225435582,1.0,0.0,0.0
93706165,0.00023705108450871164,1.0,0.0,0.0
93708199,0.00011852554225435582,0.0,1.0,0.0
93708467,0.0004741021690174233,0.5,0.0,0.25
93713213,0.0008296787957804907,0.8571428571428571,0.14285714285714285,0.0
93713406,0.00011852554225435582,0.0,1.0,0.0
93713457,0.0003555766267630674,1.0,0.0,0.0
93714078,0.00011852554225435582,1.0,0.0,0.0
93716778,0.0004741021690174233,1.0,0.0,0.0
93716997,0.00011852554225435582,1.0,0.0,0.0
93718506,0.00011852554225435582,0.0,0.0,0.0
93719260,0.00011852554225435582,1.0,0.0,0.0
93721771,0.00023705108450871164,0.0,1.0,0.0
93722988,0.00011852554225435582,1.0,0.0,0.0
93724288,0.00011852554225435582,1.0,0.0,0.0
93726175,0.00011852554225435582,1.0,0.0,0.0
93728350,0.0016593575915609814,0.8571428571428571,0.0,0.14285714285714285
93729430,0.00011852554225435582,1.0,0.0,0.0
93729588,0.00011852554225435582,1.0,0.0,0.0
93729802,0.0003555766267630674,1.0,0.0,0.0
93729915,0.002133459760578405,0.9444444444444444,0.0,0.05555555555555555
93732429,0.00011852554225435582,0.0,1.0,0.0
93798506,0.00011852554225435582,1.0,0.0,0.0
93799378,0.0005926277112717791,0.8,0.0,0.2
93800108,0.00011852554225435582,0.0,1.0,0.0
93800172,0.00011852554225435582,1.0,0.0,0.0
93800184,0.00023705108450871164,1.0,0.0,0.0
93801848,0.00011852554225435582,1.0,0.0,0.0
93802926,0.00011852554225435582,1.0,0.0,0.0
93803671,0.00011852554225435582,1.0,0.0,0.0
93803753,0.0004741021690174233,1.0,0.0,0.0
93804503,0.00023705108450871164,1.0,0.0,0.0
93806620,0.00011852554225435582,1.0,0.0,0.0
93807146,0.00011852554225435582,1.0,0.0,0.0
93808085,0.0003555766267630674,0.6666666666666666,0.3333333333333333,0.0
93810320,0.00011852554225435582,1.0,0.0,0.0
93810756,0.00023705108450871164,1.0,0.0,0.0
93812150,0.00011852554225435582,0.0,1.0,0.0
93815971,0.00011852554225435582,0.0,1.0,0.0
93850714,0.00011852554225435582,1.0,0.0,0.0
93851604,0.00011852554225435582,1.0,0.0,0.0
93851751,0.00011852554225435582,1.0,0.0,0.0
93852193,0.00011852554225435582,1.0,0.0,0.0
93855448,0.004029868436648098,0.9705882352941176,0.0,0.029411764705882353
93856648,0.00011852554225435582,0.0,0.0,0.0
93857362,0.0004741021690174233,0.5,0.0,0.0
93857698,0.00011852554225435582,1.0,0.0,0.0
93857718,0.00011852554225435582,1.0,0.0,0.0
93858440,0.00011852554225435582,1.0,0.0,0.0
93858476,0.00023705108450871164,1.0,0.0,0.0
93858882,0.00011852554225435582,0.0,0.0,1.0
93859446,0.0004741021690174233,0.25,0.25,0.0
93859543,0.00011852554225435582,1.0,0.0,0.0
93860384,0.00011852554225435582,1.0,0.0,0.0
93861488,0.00023705108450871164,0.5,0.0,0.5
93862178,0.00011852554225435582,1.0,0.0,0.0
93862761,0.00011852554225435582,1.0,0.0,0.0
93862836,0.00011852554225435582,1.0,0.0,0.0
93864944,0.00011852554225435582,1.0,0.0,0.0
93865179,0.0007111532535261348,0.6666666666666666,0.0,0.3333333333333333
93865853,0.00011852554225435582,1.0,0.0,0.0
93867136,0.00011852554225435582,1.0,0.0,0.0
93903644,0.00011852554225435582,1.0,0.0,0.0
93904359,0.00011852554225435582,1.0,0.0,0.0
93904739,0.00023705108450871164,0.0,1.0,0.0
93904825,0.0004741021690174233,1.0,0.0,0.0
93905355,0.00011852554225435582,1.0,0.0,0.0
93906241,0.00011852554225435582,0.0,1.0,0.0
93906341,0.00011852554225435582,0.0,1.0,0.0
93906784,0.00011852554225435582,1.0,0.0,0.0
93907435,0.00011852554225435582,1.0,0.0,0.0
93908619,0.00023705108450871164,1.0,0.0,0.0
93909464,0.0003555766267630674,0.6666666666666666,0.3333333333333333,0.0
93910963,0.00023705108450871164,0.5,0.0,0.0
93913275,0.00011852554225435582,1.0,0.0,0.0
93913979,0.00023705108450871164,1.0,0.0,0.0
93914850,0.00011852554225435582,1.0,0.0,0.0
93914886,0.00023705108450871164,1.0,0.0,0.0
93914947,0.00011852554225435582,1.0,0.0,0.0
93915068,0.00011852554225435582,1.0,0.0,0.0
93915166,0.00023705108450871164,0.5,0.0,0.5
